X	Y	Nom	NUMERO_DEPARTEMENT	CODE_BASS	CODE_INSEE	IDIndexDATA	CLEGCES	NOM_PLAN_DEPLOIEMENT	CODE_REGION	CODE_INSEE_SGA	champ_graphe	longueur_specifique	vitesse_specifique	NUMERO_INSEE	GROUPEMENT	NOM_ZONE_OP	SECTEUR_SINISTRE	OBSERVATIONS	DFCI_ID_MOT	AUTRE_APPELATION	AUTRE_APPELATION_1	AUTRE_APPELATION_2	AUTRE_APPELATION_3	TYPE_AUTRE_APPELATION	TYPE_AUTRE_APPELATION_1	TYPE_AUTRE_APPELATION_2	TYPE_AUTRE_APPELATION_3	ADRESSE	Longueur specifique	Vitesse specifique	IdZoneGeo	z	type	ID
       1219436.2510797966	       6199080.540461963									20				20096																		0	10	
       1219399.6014782744	       6199040.168329338									20				20096																		0	10	
       1219397.4557083857	       6198956.072066207									20				20096																		0	10	
       1219350.522716924	       6198867.051685401									20				20096																		0	10	
       1219169.4391212442	       6198793.116025196									20				20096																		0	10	
       1219380.3545623517	       6198869.742506929									20				20096																		0	10	
       1219396.09002117	       6198950.174413989									20				20096																		0	10	
       1219162.8401010986	       6198815.423425478									20				20096																		0	10	
       1219367.2978779417	       6198872.392633573									20				20096																		0	10	
       1219219.7047038872	       6198804.472178195									20				20096																		0	10	
       1219400.499274897	       6198914.590311293									20				20096																		0	10	
       1219431.135667493	       6199064.35095082									20				20096																		0	10	
       1219346.8033440951	       6198824.690375842									20				20096																		0	10	
       1219378.569290213	       6198886.415265468									20				20096																		0	10	
       1219235.3782046265	       6198817.806420737									20				20096																		0	10	
       1219235.842091019	       6198809.16512639									20				20096																		0	10	
       1219370.3793591561	       6198861.1444278145									20				20096																		0	10	
       1219356.539780897	       6198858.245208543									20				20096																		0	10	
       1219382.390637354	       6198916.741323257									20				20096																		0	10	
       1219296.472410121	       6198828.99710687									20				20096																		0	10	
       1219328.2722561995	       6198822.489772473									20				20096																		0	10	
       1219357.459422882	       6198983.488145215									20				20096																		0	10	
       1219235.8632437433	       6198824.245154018									20				20096																		0	10	
       1219410.0101409417	       6198911.238495483									20				20096																		0	10	
